_id,Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
587,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,Y,ST RD 48,I-69 S,,,,39.1645785,-86.57301649,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,OPPOSITE DIRECTION SIDESWIPE,I-69EXITNORTHBOUNDEXTW 3RDST,TRAFFIC CONTROL SIGNAL,2021-10-30 19:05:00,,,
588,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 46,S COLLEGE MALL RD,,,,39.16424,-86.4984,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,E 3RDSTSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2021-10-30 19:12:00,,,
589,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WASHINGTON ST,E HILLSIDE DR,,,,39.15056,-86.5324,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EHILLSIDEDRSWASHINGTONST,STOP SIGN,2021-10-30 19:12:00,,,
590,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 3RD ST,S DUNN ST,,,,39.164448,-86.528096,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,DUNNST3RDST,TRAFFIC CONTROL SIGNAL,2021-10-30 21:54:00,,,
591,MONROE SD,BLOOMINGTON,2,0.0,1.0,0,0,,,,ST RD 45,,,300.0,S,0.0,0.0,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,MARTINDRST RD 45,LN CONTROL,2021-10-30 22:43:00,,,
592,BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,,,W 11TH ST,N FAIRVIEW ST,,,,39.173152,-86.5408,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,Y-INTERSECTION,CURVE/GRADE,ASPHALT,UNSAFE SPEED,COLLISION WITH OBJECT IN RD,11THSTFAIRVIEWST,NONE,2021-10-30 22:50:00,,,
593,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WALNUT ST PK,E SUNNY SLOPES DR,,,,39.13264,-86.526688,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ESUNNYSLOPESDRSWALNUTSTPK,NONE,2021-10-30 23:30:00,,,
594,BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0,0,,,,W KIRKWOOD AVE,N FAIRVIEW ST,,,,39.166704,-86.5408,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,REAR END,FAIRVIEWSTKIRKWOODAVE,NONE,2021-10-29 01:30:00,,,
595,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,S INDIANA AVE,E KIRKWOOD AVE,,,,39.166531,-86.526926,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,RAN OFF RD,INDIANAAVEKIRKWOODAVE,STOP SIGN,2021-10-29 01:56:00,,,
596,ELLETTSVILLE PD,ELLETTSVILLE,2,1.0,0.0,0,0,,,,ST RD 46,N LAKEVIEW DR,,,,39.221152,-86.6056,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,LAKEVIEWDRST RD 46 W,LN CONTROL,2021-10-29 10:20:00,,,
597,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45,W LEONARD SPRINGS RD,,50.0,W,39.12215249,-86.61453587,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAFFIC CIRCLE/ROUNDABOUT,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 45 WWLEONARDSPRINGSRD,LN CONTROL,2021-10-29 12:27:00,,,
598,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 3RD ST,S ROOSEVELT ST,,250.0,E,39.164304,-86.505792,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 3RDSTSROOSEVELTST,LN CONTROL,2021-10-29 12:39:00,,,
599,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 9TH ST,N DUNN ST,,,,39.170544,-86.52824,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,E9THSTNDUNNST,STOP SIGN,2021-10-29 14:28:00,,,
600,BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0,0,,,,W 17TH ST,N JACKSON ST,,,,39.179024,-86.539616,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,NJACKSONSTW17THST,NONE,2021-10-29 14:59:00,,,
601,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S WALNUT ST,W GORDON PK,,,,39.121463,-86.531363,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ERHORERRDSWALNUTST,TRAFFIC CONTROL SIGNAL,2021-10-29 15:21:00,,,
602,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 45,E COX DR,,50.0,W,39.22043913,-86.44240199,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ECOXDRST RD 45E,NONE,2021-10-29 15:40:00,,,
603,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,4681,,,W RICHLAND PLAZA DR,,,,,39.217139,-86.59525,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,RICHLANDPLAZADR,NONE,2021-10-29 15:42:00,,,
604,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S COLLEGE MALL RD,E 3RD ST,,30.0,S,39.16424,-86.4984,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 3RDSTSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2021-10-29 16:25:00,,,
605,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 3RD ST,S CLARK ST,,,,39.164288,-86.5048,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E 3RDSTSCLARKST,NONE,2021-10-29 16:30:00,,,
606,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N PETE LLIS DR,E LONGVIEW AVE,,,,39.166944,-86.495056,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ELONGVIEWAVENPETEELLISDR,STOP SIGN,2021-10-29 17:02:00,,,
607,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 3RD ST,S MULLER PKWY,,100.0,E,39.164469,-86.56271765,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,SMULLERPKWYW 3RDST,NONE,2021-10-29 17:15:00,,,
608,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,2025,,,S HAWKSMOORE DR,E RAILWAY CIR,,,,39.14417,-86.501197,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,SHAWKSMOOREDR,NONE,2021-10-29 18:46:00,,,
609,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W BLOOMFIELD RD,S WEIMER RD,,,,39.154241,-86.564334,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SWEIMERRDWBLOOMFIELDRD,NONE,2021-10-29 19:15:00,,,
610,BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0,0,,,,S WASHINGTON ST,E DRISCOLL ST,,60.0,S,39.1461213,-86.532503,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,DRISCOLLSTSWASHINGTONST,NONE,2021-10-29 20:22:00,,,
611,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 37,W MONROE DAM RD,,,,39.020048,-86.536096,ST RD,N,RURAL,N,N,Y,LN CLOSURE,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,DRIVER ASLEEP OR FATIGUED,RAN OFF RD,MONROEDAMRDS ST RD 37,LN CONTROL,2021-10-28 03:08:00,,,
612,MONROE SD,BLOOMINGTON,3,0.0,0.0,0,0,,,,S ROCKPORT RD,W HENNESSEY ST,,,,39.1281697,-86.5566669,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,RIGHT ANGLE,SROCKPORTRDWHENNESSEYST,STOP SIGN,2021-10-28 07:31:00,,,
613,ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0,0,,,,ST RD 37,,,1600.0,S,39.08813226,-86.54479928,ST RD,,RURAL,N,N,Y,LN CLOSURE,DAWN/DUSK,CLOUDY,DRY,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,ST RD 371600FtsouthofDillmanRd,,2021-10-28 07:44:00,,,
614,BLOOMINGTON PD,BLOOMINGTON,2,,0.0,0,0,,,,E MOORES PK,S SMITH RD,,0.0,,39.150206,-86.480449,LOCAL/CITY RD,,URBAN,N,N,B,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,S.SMITHRDEMOORESPK,,2021-10-28 08:28:00,,,
615,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,N ADAMS ST,W 7TH ST,,50.0,N,39.168576,-86.5496,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OVERSIZE/OVERWEIGHT LOAD,OTHER - EXPLAIN IN NARRATIVE,NADAMSSTW7THST,NONE,2021-10-28 11:29:00,,,
616,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,123,C,I-69 S,N ST RD 37,,0.0,,39.23532213,-86.54168671,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,RAMP,,CONCRETE,,,I-69-123-RampC123C,,2021-10-28 12:15:00,,,
617,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,ST RD 45/46,E 10TH ST,,200.0,N,39.17214794,-86.5023884,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,10THSTST RD 46E,NONE,2021-10-28 13:55:00,,,
618,ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0,0,,90,E,ST RD 37,E MONROE DAM RD,,0.0,,39.01939296,-86.53644688,ST RD,,RURAL,N,N,Y,LN CLOSURE,DAYLIGHT,RAIN,WET,,RAMP,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,StateRd37090E,,2021-10-28 14:15:00,,,
619,ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0,0,,,,ST RD 46,ENTRANCE TO CHICAGO'S PIZZA,,400.0,W,39.22181467,-86.60672653,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RAN OFF RD,LAKEVIEWDRST RD 46 W,NONE,2021-10-28 15:39:00,,,
620,BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,120,B,I-69 N,ST RD 45/46,,,,0.0,0.0,INTERSTATE,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,RAMP,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69 N,NONE,2021-10-28 16:08:00,,,
621,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S INDIANA AVE,E 3RD ST,,,,39.163756,-86.527024,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,HENDERSONSTINDIANAAVE,TRAFFIC CONTROL SIGNAL,2021-10-28 16:56:00,,,
622,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45,S LIBERTY DR,,,,39.1450008,-86.5777444,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLIBERTYDRWST RD 45RD,TRAFFIC CONTROL SIGNAL,2021-10-28 17:19:00,,,
623,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,E ATWATER AVE,S HENDERSON ST,,,,39.163344,-86.5272,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,ATWATERAVESOUTHHENDERSONST,TRAFFIC CONTROL SIGNAL,2021-10-28 17:49:00,,,
624,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,E 3RD ST,S INDIANA AVE,,,,39.164287,-86.526904,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,HENDERSONST3RDST,NONE,2021-10-28 18:08:00,,,
625,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,1051,,,E 17TH ST,N WALNUT GROVE ST,,,,39.1800617,-86.5214,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,COLLISION WITH OBJECT IN RD,EAST17THST,NONE,2021-10-28 18:30:00,,,
626,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W ISAACS DR,S PATTERSON DR,,,,39.16342,-86.551249,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT/RIGHT TURN,SPATTERSONAVEW 3RDST,STOP SIGN,2021-10-28 18:58:00,,,
627,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,ST RD 46,W RICHLAND PLAZA DR,,,,39.216426,-86.59499565,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,HEADLIGHT DEFECTIVE OR NOT ON,LEFT TURN,RICHLANDPLAZADRSTATERD46 WESTRD,LN CONTROL,2021-10-28 21:44:00,,,
628,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 46,KINGSTON DR S,,,,39.16424,-86.492944,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 3RDSTSKINGSTONDR,TRAFFIC CONTROL SIGNAL,2021-10-27 05:29:00,,,
629,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,1,,,,I-69 S,,,0.0,,39.3306428,-86.51495165,INTERSTATE,,RURAL,N,N,N,,DAWN/DUSK,FOG/SMOKE/SMOG,DRY,,NO JUNCTION INVOLVED,,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69,,2021-10-27 07:50:00,,,
630,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 45,,,1000.0,W,39.09791987,-86.65502648,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ST RD 45 WWHINDSRD,NONE,2021-10-27 08:58:00,,,
631,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S ADAMS ST,,,500.0,N,39.155952,-86.550592,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,SADAMSSTWALLENST,NONE,2021-10-27 10:00:00,,,
632,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,,,E UNIVERSITY AVE,,,500.0,W,39.160152,-86.51633374,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,UNSAFE SPEED,OTHER - EXPLAIN IN NARRATIVE,SEAGLESON AVEAVEUNIVERSITYAVE,NONE,2021-10-27 10:09:00,,,
633,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N WALNUT GROVE ST,E 10TH ST,,50.0,N,39.17173729,-86.52090022,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BACKING CRASH,10THSTWALNUTGROVEST,NONE,2021-10-27 10:15:00,,,
634,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N MORTON ST,,,75.0,N,39.173216,-86.536,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,NORTHMORTONSTWEST11THST,LN CONTROL,2021-10-27 11:00:00,,,
635,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,W 9TH ST,N ELM ST,,,,39.170448,-86.5452,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,LOOSE MATERIAL ON RD,,NO JUNCTION INVOLVED,NON-RDWAY CRASH,GRAVEL,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,NELMSTW9THST,NONE,2021-10-27 16:21:00,,,
636,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S COLLEGE AVE,W 3RD ST,,100.0,S,39.16464,-86.534816,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,SOUTHCOLLEGEAVEWEST3RDST,LN CONTROL,2021-10-27 16:33:00,,,
637,BLOOMINGTON PD,BLOOMINGTON,2,,0.0,0,0,,,,ST RD 48,S CURRY PK,,0.0,,39.16465351,-86.58294833,LOCAL/CITY RD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,WHITEHALLRDS.CURRYPK,,2021-10-27 17:23:00,,,
638,BLOOMINGTON PD,BLOOMINGTON,2,1.0,0.0,0,0,,,Y,ST RD 45,ENTRANCE TO SAM'S CLUB,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,I-69SOUTHBOUNDEXITHWYWBLOOMFIELDRD,TRAFFIC CONTROL SIGNAL,2021-10-27 17:51:00,,,
639,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,S COLLEGE MALL RD,ENTRANCE TO AMC CLASSIC THEATER,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,KERASOTESBLVDSCOLLEGEMALLRD,NONE,2021-10-27 18:20:00,,,
640,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,120,,I-69 S,ST RD 45/46,,100.0,E,0.0,0.0,INTERSTATE,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,RAMP,CURVE/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I-69SST RD 4546RAMP,OFFICER/CROSSING GUARD/FLAGMAN,2021-10-27 21:06:00,,,
641,MONROE SD,ELLETTSVILLE,1,0.0,0.0,0,0,,,,OLD CSX RAILWAY LN,,,300.0,S,0.0,0.0,COUNTY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,GRAVEL,RAN OFF RD RIGHT,RAN OFF RD,OLDCSXRAILWAYXINGWESTMCNEELYST,NONE,2021-10-26 08:20:00,,,
642,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,W 15TH ST,N HANCOCK DR,,10.0,E,39.177552,-86.548896,LOCAL/CITY RD,N,URBAN,N,N,N,,UNKNOWN,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,HANCOCKDRW15THST,NONE,2021-10-26 08:29:00,,,
643,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 1ST,S GRANT ST,,,,39.159344,-86.529792,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OVERCORRECTING/OVERSTEERING,SAME DIRECTION SIDESWIPE,E1STSTSGRANTST,NONE,2021-10-26 11:16:00,,,
644,BLOOMINGTON PD,BLOOMINGTON,4,0.0,0.0,0,0,,,,W 3RD ST (N),S PATTERSON DR,,,,39.16342,-86.551249,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,SPATTERSONDRW 3RDST,LN CONTROL,2021-10-26 11:19:00,,,
645,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,ST RD 46,N MATTHEWS DR (S),,,,39.234768,-86.626384,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,MATTHEWSDRST RD 46 W,STOP SIGN,2021-10-26 11:25:00,,,
646,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,1.0,0,0,,,,ST RD 46,N SALE ST (N),,100.0,W,39.23396399,-86.62501913,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SALESTST RD 46 W,LN CONTROL,2021-10-26 12:42:00,,,
647,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N UNION ST,,,700.0,N,39.24224092,-86.509427,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,E7THSTNUNIONST,NONE,2021-10-26 14:05:00,,,
