Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,1,,,,I-69 N,,,100.0,S,39.1661683341492,-86.4673283122524,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69 N110.5,LN CONTROL,2020-10-30 23:00:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S EAGLESON AVE,E JONES AVE,,,,39.17162,-86.50215,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,LEFT TURN,EJONESAVEEAGLESON AVEAVE,NONE,2020-10-31 00:12:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,912.0,,,S COPPER BEECH WAY,,,,,39.17146689297016,-86.49538088078405,UNKNOWN,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,COPPERBEACHWAY,NONE,2020-10-31 00:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,I-69 S,,,300.0,S,39.18623724646234,-86.53455976945253,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69S109.5,NONE,2020-10-31 01:33:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,2277.0,,,N MT GILEAD RD,,,,,39.11457557482426,-86.53981638836846,LOCAL/CITY RD,Y,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NMTGILEADRD,LN CONTROL,2020-10-31 03:20:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,I-69 N,,,0.0,N,39.16341970093224,-86.5512667497275,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69 N124.5,NONE,2020-10-31 04:15:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 37,W MONROE DAM RD,,,,39.15052730393768,-86.52694359915655,ST RD,N,RURAL,N,Y,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,RAMP,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,HARRODSBURGEXITRDS ST RD 37,LN CONTROL,2020-10-31 07:23:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W VERNAL PK,N CURRY PK,,,,39.05007994806708,-86.67998813297191,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NORTHCURRYPKWESTVERNALPK,TRAFFIC CONTROL SIGNAL,2020-10-31 12:02:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 45/46,E DISCOVERY PKWY,,,,39.1504756648312,-86.51254752052029,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,RANGERDST RD 45,TRAFFIC CONTROL SIGNAL,2020-10-31 12:20:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 46,N CENTENNIAL DR,,50.0,E,39.16421793595044,-86.4982606570788,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NORTHSMITHPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-10-31 12:33:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N MONROE ST,W ARLINGTON VALLEY DR,,50.0,S,39.17162,-86.50215,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,OPPOSITE DIRECTION SIDESWIPE,NMONROESTWARLINGTONVALLEYDR,NONE,2020-10-31 15:49:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S ROGERS ST,S WALNUT ST,,,,39.160734983154626,-86.54848728102472,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOLDSTATE37RDSROGERSST,STOP SIGN,2020-10-31 17:36:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 48,,,700.0,E,39.17147675786919,-86.49537901027213,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,GARRISONCHAPELRDST RD 48W,NONE,2020-10-31 20:16:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S EAGLESON AVE,E JONES AVE,,,,39.17234551714742,-86.57360227269479,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EJONESAVEEAGLESON AVEAVE,NONE,2020-10-31 20:20:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E ROGERS ST,S SARE RD,,,,-4.687288176753637e-06,-4.7688959844213e-05,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,TRAFFIC CIRCLE/ROUNDABOUT,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EROGERSRDSSARERD,YIELD SIGN,2020-10-31 21:50:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,3.0,0.0,0,,,,S WOODLAWN AVE,E 3RD ST,,,,39.164223102511215,-86.50711153006036,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,3RDSTWOODLAWNAVE,TRAFFIC CONTROL SIGNAL,2020-11-01 00:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WOODLAWN AVE,E HUNTER AVE,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EHUNTERAVESWOODLAWNAVE,STOP SIGN,2020-11-01 00:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,I-69 S,,,0.0,N,39.16539407434783,-86.5164174962911,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69S125,NONE,2020-11-01 01:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N COLLEGE AVE,W 17TH ST,,,,-2.8638674440078214e-06,-2.575278710550112e-05,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NCOLLEGEAVEW17THST,TRAFFIC CONTROL SIGNAL,2020-11-01 01:40:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N ST RD 37,E WHISNAND RD,,,,-3.281013935615569e-05,-2.8019346626170655e-05,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,REAR END,N ST RD 37WHISNANDRD,NONE,2020-11-01 06:25:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 37,S VICTOR PK,,,,39.188833182498705,-86.46125829857458,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ST RD 37VICTORPK,TRAFFIC CONTROL SIGNAL,2020-11-01 15:47:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,2.0,0.0,0,,,,S COLLEGE MALL RD,ENTRANCE TO GOODWILL,,100.0,N,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EAST2NDSTSOUTHCOLLEGEMALLRD,NONE,2020-11-01 17:29:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,N ST RD 37,W BAYLES RD,,,,39.02011664256333,-86.53661061428086,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,BAYLESRDBUSINESS37RD,NONE,2020-11-01 19:26:00,,,
MONROE SD,BLOOMINGTON,1,1.0,0.0,0.0,1,,,,ST RD 37,W SMITHVILLE RD,,,,39.17912517443478,-86.58312263545332,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,SMITHVILLERDS ST RD 37,NONE,2020-11-01 21:32:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,I-69 S,,,5280.0,S,39.171479479672946,-86.49537805678347,INTERSTATE,N,URBAN,N,Y,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OVERSIZE/OVERWEIGHT LOAD,OTHER - EXPLAIN IN NARRATIVE,I-69SSAMPLERD,NONE,2020-11-02 14:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WYNNEDALE DR,W 3RD ST,,,,39.209950030891896,-86.58273795808341,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,CURVE/GRADE,CONCRETE,UNSAFE LN MOVEMENT,HEAD ON BETWEEN TWO MOTOR VEHICLES,SWYNNEDALEDRW 3RDST,TRAFFIC CONTROL SIGNAL,2020-11-02 19:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,W ALLEN ST,S STRONG DR,,,,39.1826,-86.54671,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,SSTRONGDRWALLENST,NONE,2020-11-03 06:39:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 37,,,2000.0,S,39.142988140760295,-86.53153163673514,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,SMONROEDAMRDN ST RD 37,NONE,2020-11-03 06:44:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 2ND ST,S HAWTHORNE DR,,200.0,W,39.16343469482241,-86.64723856059484,LOCAL/CITY RD,Y,URBAN,N,N,N,,UNKNOWN,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,2NDSTHAWTHORNEST,NONE,2020-11-03 10:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S ROGERS ST,W COOLIDGE DR,,,,39.16539486076259,-86.51641505794059,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,COOLIDGEDRIVEROGERSST,LN CONTROL,2020-11-03 11:08:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E RHORER RD,S GRAN HAVEN DR,,126.0,W,39.13574,-86.49667,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,REAR END,EASTRHORERRDSOUTHGRANHAVENDR,NONE,2020-11-03 14:11:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45,S LEONARD SPRINGS RD,,200.0,W,39.164204846611405,-86.522640914307,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLEONARDSPRINGSRDST RD 45 W,TRAFFIC CONTROL SIGNAL,2020-11-03 16:26:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45,S DARRELL DR,,,,39.16218935980434,-86.52266843848332,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,SDARRELLRDST RD 45 W,STOP SIGN,2020-11-03 18:20:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,I-69 S,,,400.0,N,39.164210584036134,-86.52263343034275,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69S125.5,NONE,2020-11-03 19:32:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,305.0,,,E WINSLOW RD,S HENDERSON ST (ENTRANCE TO WINSLOW PLAZA),,,,39.1622,-86.52262,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,305EWINSLOWRDEWINSLOWRD,NONE,2020-11-03 19:58:00,,True,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 48,W VERNAL PK,,1179.0,W,-2.4352107882248724e-05,-2.166183552865662e-06,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,ST RD 48WVERNALPK,NONE,2020-11-03 21:48:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 10TH ST,N COLLEGE AVE,,,,39.179006909435735,-86.5347302034983,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NORTHCOLLEGEAVEWEST10THST,TRAFFIC CONTROL SIGNAL,2020-11-04 00:49:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 45/46,N FEE LN,,,,39.2246718631552,-86.53947119095929,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NFISHERCTST RD 46,NONE,2020-11-04 01:40:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 46,W CHAFIN CHAPEL RD,,200.0,W,39.10566,-86.55126,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,CHAFINCHAPELRDST RD 46,LN CONTROL,2020-11-04 04:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,W BLOOMFIELD RD,S WEIMER RD,,500.0,W,39.16151000774457,-86.4990325499998,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,BLOOMFIELDRDWEIMERRD,LN CONTROL,2020-11-04 07:02:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,S SHAWNEE DR,,,280.0,S,39.21545850423357,-86.53702056963033,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,SHAWNEEDRTECUMSEHDR,LN CONTROL,2020-11-04 08:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E MOORES PK,S SMITH RD,,,,39.070930735860394,-86.53640324386285,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,MOORESPKSMITHRDS,STOP SIGN,2020-11-04 08:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E MOORES PK,S SARE RD,,,,38.706027761389706,-86.52312611506302,LOCAL/CITY RD,N,URBAN,N,N,Y,X-OVER/LN SHIFT,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,MOORESPKSARERD,TRAFFIC CONTROL SIGNAL,2020-11-04 09:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S SMITH RD,ST RD 46,,,,39.16451504656015,-86.57020801553529,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,RIGHT ANGLE,3RDSTSMITHRD,LN CONTROL,2020-11-04 12:08:00,,True,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E MOORES PK,S CLARIZZ BLVD,,1800.0,E,39.155628056310896,-86.54433832997535,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTMOORESPKSOUTHCALRIZZBLVD,LN CONTROL,2020-11-04 12:50:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S ROCKPORT RD,,,1230.0,N,39.01458980049414,-86.53709881277167,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,CONCRETE,RAN OFF RD RIGHT,RAN OFF RD,SROCKPORTRDWHENNESSEYST,NONE,2020-11-04 14:31:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N INDIANA AVE,E 13TH ST,,,,39.16102046486949,-86.52021548947152,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E13THSTNINDIANAAVE,STOP SIGN,2020-11-04 14:35:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N DUNN ST,E 17TH ST,,,,39.141214889394114,-86.53883554443571,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,DUNNSTEAST17THST,TRAFFIC CONTROL SIGNAL,2020-11-04 14:41:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,,,ST RD 46,S CLARIZZ BLVD,,475.0,E,39.12132867119735,-86.49168842460458,LOCAL/CITY RD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SKingstonDrE3rdSt,,2020-11-04 16:30:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N SMITH PK,ENTRANCE TO SMITH PK CROSSING,,150.0,S,39.14191855846436,-86.58262198922833,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SMITHPKWYSTATERD46RD,NONE,2020-11-04 16:52:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 48,,,5000.0,E,39.11508425977891,-86.62771301752127,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SOUTHSTATERD43RDGST RD 48W,LN CONTROL,2020-11-04 19:05:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,ST RD 46,N LOWER BIRDIE GALYAN RD,,,,-1.908307674086838e-05,-5.061202358193039e-06,ST RD,N,RURAL,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RAN OFF RD,LOWERBIRDIEGALYANRDST RD 46E,NONE,2020-11-04 19:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 48,S LIBERTY DR,,,,39.1359835472245,-86.52688587705124,LOCAL/CITY RD,Y,URBAN,Y,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTLIBERTYDR,TRAFFIC CONTROL SIGNAL,2020-11-04 21:45:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,1,,,,ST RD 45,S DARRELL DR,,0.0,S,39.16837891099791,-86.66123997697647,ST RD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,WStateRd45SDarrellDr,,2020-11-05 11:14:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,N DUNN ST,,,,39.1716238012697,-86.53483910693267,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,4546BYPDUNNST,NONE,2020-11-05 11:20:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N SMITH PK,,,,39.18594266377616,-86.51968356777115,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SMITHPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-11-05 11:46:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,96B,114,ST RD 37,I-69 N,,0.0,S,39.25959700386994,-86.65759390334664,ST RD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,RAMP,,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,ST RD 37-096-B,,2020-11-05 15:30:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,0,,,,ST RD 46,N DEER PARK DR,,,,39.154220091746005,-86.56438565529433,ST RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,NON-COLLISION,DEERPARKDRST RD 46 W,NONE,2020-11-05 16:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E GRIMES LN,S PALMER AVE,,,,39.22164734,-86.62232125,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,SAME DIRECTION SIDESWIPE,EGRIMESLNSPALMERAVE,NONE,2020-11-05 16:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S COLLEGE AVE,W 3RD ST,,,,39.15021980645003,-86.48047827839149,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SCOLLEGEAVEW 3RDST,TRAFFIC CONTROL SIGNAL,2020-11-05 18:07:00,,,
