Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S MADISON,W PROSPECT ST,,,,39.107153102085924,-86.52648445254631,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RIGHT ANGLE,SMADISONSTWPROSPECTST,STOP SIGN,2019-11-24 02:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,5996.0,,,ST RD 45,,,600.0,E,39.186999445948125,-86.55502583247298,ST RD,Y,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,ICE,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,LEONARDSPRINGSRDST RD 45 W,LN CONTROL,2019-11-24 04:17:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N JACCOB ST,,,,39.18701656230354,-86.55529003304375,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,ICE,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NJACOBSTST RD 46 W,NONE,2019-11-24 06:08:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W 17TH,N MONROE ST,,,,39.16652928708661,-86.52984877844072,LOCAL/CITY RD,Y,URBAN,Y,N,N,,DARK (LIGHTED),CLEAR,DRY,,TRAFFIC CIRCLE/ROUNDABOUT,STRAIGHT/LEVEL,ASPHALT,,,NMONROESTW17THST,ROUNDABOUT INTERSECTION,2019-11-24 20:45:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,,,ST RD 48,I-69,Y,0.0,E,39.33280162158728,-86.67917091221686,ST RD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,,,2019-11-25 10:53:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 2ND,S PATTERSON DR,,,,39.18178295583338,-86.53090339979116,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,2NDSTPATTERSONDR,TRAFFIC CONTROL SIGNAL,2019-11-25 08:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,S COLLEGE MALL,E BUICK CADILLAC BLVD,,,,39.21684863953969,-86.65873239414836,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EBUICKCADILLACBLVDSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2019-11-25 14:05:00,,,True
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N HARTSTRAIT RD,,,,39.15053997365072,-86.53878077737232,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,HARTSTRAITRDST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-11-25 13:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S WALNUT,E RHORER RD,,,,39.23710408153154,-86.62766796576595,,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,EASTRHORERRDSOUTHWALNUTST,TRAFFIC CONTROL SIGNAL,2019-11-25 18:00:00,,,True
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 8TH,N WOODLAWN AVE,,,,39.162953435610724,-86.41450496439441,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E8THSTWOODLAWNAVE,STOP SIGN,2019-11-25 08:50:00,,,
MONROE SD,BLOOMINGTON,1,1.0,0.0,0.0,0.0,,,,E MONROE DAM,S STRAIN RIDGE RD,,,,39.16432434921614,-86.47210540782375,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,MONROELAKERDSTRAINRIDGERD,STOP SIGN,2019-11-25 15:45:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,I-69 S,,,10.0,N,39.16424069223281,-86.52590575411251,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69S105.0,NONE,2019-11-25 05:58:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,S KIRBY,W FOSTER CURRY DR,,1000.0,S,39.20996,-86.58271,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,FOSTERCURRYRDKIRBYRD,NONE,2019-11-25 10:28:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S PETE LLIS,,,190.0,N,39.1645115987006,-86.52984008706211,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,RIGHT ANGLE,E 3RDSTSPETEELLISDR,NONE,2019-11-25 20:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,ST RD 45/46,N MONROE ST,,300.0,W,39.338687098083284,-86.50943545908171,ST RD,N,URBAN,N,N,Y,INTERMITTENT OR MOVING WORK,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,PEDESTRIAN ACTION,COLLISION WITH OBJECT IN RD,MONROESTST RD 46E,NONE,2019-11-26 00:30:00,,,True
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N CURRY,ST RD 46,,260.0,W,39.16539685710147,-86.51638620123066,LOCAL/CITY RD,Y,RURAL,N,N,N,,UNKNOWN,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NCURRYPKWSTATERD46HWY,LN CONTROL,2019-11-26 09:31:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N MATTHEWS DR,,80.0,E,38.85695349926048,-86.51748624221685,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,MATTHEWSDRST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-11-26 15:47:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E LORELEI,,,300.0,W,39.16302434871992,-86.51915766963967,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,ELORELEIWAYSSMITHRD,NONE,2019-11-26 12:21:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 S,,,100.0,S,39.16852133357956,-86.53615838097946,INTERSTATE,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,LOOSE MATERIAL ON RD,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,COLLISION WITH OBJECT IN RD,I-69S118.0,LN CONTROL,2019-11-26 18:26:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N THOMAS,W VERNAL PK,,2000.0,N,39.191369113323105,-86.53308400775036,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF RD,NORTHTHOMASRDWESTVERNALPK,NONE,2019-11-26 15:08:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CURRY,W BELLE AVE,,,,39.163034006455185,-86.51774378149366,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT ANGLE,SCURRYPKWBELLEAVE,NONE,2019-11-26 19:10:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,S LEONARD SPRINGS,W MAYBURY MALL,,,,39.18628500480528,-86.52844281943108,COUNTY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WATER (STANDING OR MOVING),,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,SLEONARDSPRINGSRDWMAYBURYMALLRD,LN CONTROL,2019-11-26 23:46:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 46,W VERNAL PK,,1000.0,W,39.13593273396898,-86.5311554446565,ST RD,Y,,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH OBJECT IN RD,ST RD 46 WWESTVERNALPK,NONE,2019-11-26 10:43:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,N WALNUT,E 7TH ST,,,,39.171939788687965,-86.58298504296542,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,RIGHT ANGLE,E7THSTNWALNUTST,TRAFFIC CONTROL SIGNAL,2019-11-27 17:17:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N OUTBACK RD,,,,39.149761373119865,-86.56890007009403,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,OUTBACKDRST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-11-27 08:24:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 45/46,I-69,,50.0,W,39.17895252797376,-86.53348213302071,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NSTATERD37RDWSTATERD46RD,NONE,2019-11-27 19:17:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,1.0,0.0,0.0,,,,ST RD 46,W ARLINGTON RD,,0.0,S,39.163188220543475,-86.50073222717478,ST RD,,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,,,2019-11-27 10:25:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N SMITH,W FORREST PARK DR,,50.0,N,39.22466010274114,-86.53947960071679,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NSMITHPKWFORRESTPARKDR,NONE,2019-11-27 07:01:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N WALNUT,E 9TH ST,,60.0,S,39.08933190274492,-86.51647846011504,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,9THSTNWALNUTST,NONE,2019-11-27 11:15:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,W VINE,S SALE ST,,100.0,E,39.191867825592354,-86.51705675019743,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,LEFT TURN,SSALESTWVINEST,NONE,2019-11-27 16:14:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S SWAIN,E 3RD ST,,,,39.64032660839271,-86.85662915793631,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,SWAINAVE 3RDST,NONE,2019-11-29 13:13:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S COLLEGE,W 3RD ST,,,,39.15117859399604,-86.57689202799101,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,E 3RDSTSCOLLEGEAVE,TRAFFIC CONTROL SIGNAL,2019-11-29 11:35:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 45/46,E 17TH ST,,1337.0,N,39.12140162499696,-86.51161484876077,ST RD,N,URBAN,N,Y,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,EAST17THSTST RD 46,NONE,2019-11-29 17:35:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,E SAMPLE,N WAYPORT RD,,,,39.12919586032748,-86.6043389788635,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,TRAFFIC CIRCLE/ROUNDABOUT,CURVE/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF RD,SAMPLERDWAYPORTRD,NONE,2019-11-29 19:19:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,I-69 N,,,300.0,S,39.1862427544932,-86.53163106612593,INTERSTATE,N,URBAN,N,Y,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,I-69 N119.5,NONE,2019-11-29 04:03:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N RUSSELL,E COMMODORE TRAIL,,100.0,N,39.16444892415485,-86.5601690925721,LOCAL/CITY RD,Y,,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/HILLCREST,ASPHALT,IMPROPER LN USAGE,OTHER - EXPLAIN IN NARRATIVE,COMMODORERDRUSSELLRD,NONE,2019-11-29 12:15:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 46,,,1200.0,E,39.164580102906854,-86.53366655951011,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,LOWERBIRDIEGALYANRDST RD 46E,NONE,2019-11-29 18:52:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W FOUNTAIN,W 8TH ST,,500.0,W,39.20761575546114,-86.57990916793777,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,8THSTFOUNTAINDR,NONE,2019-11-29 19:11:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,E 17TH ST,,,,39.166550455754624,-86.53870313004182,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,EAST17THSTST RD 46,TRAFFIC CONTROL SIGNAL,2019-11-30 22:43:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0.0,,,,ST RD 45,E MARTIN DR,,500.0,S,39.16422911262741,-86.51530221810106,ST RD,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,,,2019-11-30 10:38:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,1.0,,,,ST RD 46,N HARTSTRAIT RD,,1000.0,W,39.16421896687542,-86.51530009841873,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NORTHHARTSTRAIGHTRDST RD 46 W,LN CONTROL,2019-11-30 17:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,S CLARIZZ BLVD,,,,39.06832757337757,-86.67502739781185,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 3RDSTSCLARIZZBLVD,NONE,2019-11-30 14:55:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E RHORER,S TWO CREEKS LN,,,,39.1695,-86.53483,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,RHORERRDTWOCREEKSDR,NONE,2019-11-30 06:17:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,1.0,0.0,0.0,4733.0,,,I-69 S,,,1056.0,N,39.175914805901414,-86.53357314206102,INTERSTATE,,RURAL,N,Y,N,,DARK (LIGHTED),FOG/SMOKE/SMOG,WET,,NO JUNCTION INVOLVED,,CONCRETE,UNSAFE SPEED,RAN OFF RD,,,2019-11-30 22:30:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0.0,,,,I-69 S,,,0.0,S,39.1666311185548,-86.54528546438017,INTERSTATE,,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,,,2019-11-30 07:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 S,,,700.0,S,39.23759795696984,-86.6050495704124,INTERSTATE,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WATER (STANDING OR MOVING),,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69SWST RD 48RD,LN CONTROL,2019-11-30 12:45:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,ST RD 45,W ELWREN RD,,100.0,S,39.14014045494122,-86.58259228431649,ST RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WATER (STANDING OR MOVING),,T-INTERSECTION,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ST RD 45 WWELWRENRD,NONE,2019-11-30 12:11:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N COLLEGE,ST RD 45/46,,,,39.163598835082425,-86.43816223985098,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTSTATERD4546BYPASSRDSWALNUTST,NONE,2019-12-01 09:32:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N KINSER PK,,,,41.28115188873021,-85.08697526209816,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,NKINSERPKST RD 46E,TRAFFIC CONTROL SIGNAL,2019-12-01 14:39:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S DUNN ST,,,,39.106850470093924,-86.52383596675631,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,SAME DIRECTION SIDESWIPE,E 3RDSTSDUNNST,TRAFFIC CONTROL SIGNAL,2019-12-01 11:40:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 45,E MARTIN DR,,250.0,S,39.163695206745835,-86.5374526829042,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,MARTINDRST RD 45E,NONE,2019-12-01 21:33:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 48,W VERNAL PK,,2900.0,W,39.14277474969402,-86.58160803471227,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,ST RD 48WVERNALPK,NONE,2019-12-01 05:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,W SMITH AVE,,,,39.24332072646061,-86.6337882465376,LOCAL/CITY RD,Y,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,SMITHAVEWALNUTST,TRAFFIC CONTROL SIGNAL,2019-12-01 11:54:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E ATWATER,S SWAIN AVE,,,,39.17901204931383,-86.54708539633504,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,RAN OFF RD,EATWATERAVESSWAINAVE,STOP SIGN,2019-12-01 19:45:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,4,,0.0,0.0,0.0,,,,I-69 S,,,0.0,S,39.16448637004304,-86.57327223069973,INTERSTATE,,RURAL,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE LN MOVEMENT,RIGHT TURN,,,2019-12-01 19:10:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,N BRUMMETTS CREEK,E MCCOY RD,,100.0,S,39.16075,-86.54848,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,EMCCOYRDNBRUMMETTSCREEKRD,NONE,2019-12-01 17:56:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,N LIBERTY HOLLOW,W WAMPLER RD,,,,39.15811,-86.49789,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,LEFT OF CENTER,LEFT/RIGHT TURN,NLIBERTYHOLLOWRDWWAMPLERRD,NONE,2019-12-01 10:14:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N LOW GAP,E TULIP TREE TRACE RD,,600.0,N,39.22762692094529,-86.61596422809833,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ETULIPTREETRNLOWGAPRD,NONE,2019-12-01 13:08:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 37,E WHISNAND RD,,2400.0,N,39.12142133561943,-86.53135186376518,ST RD,N,RURAL,N,Y,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,CELL PHONE USAGE,REAR END,EWHISNANDRDN ST RD 37,NONE,2019-12-01 20:14:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N DUNN ST,,350.0,E,39.169436880412555,-86.5234933576599,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NDUNNSTST RD 46E,NONE,2019-12-02 13:50:00,,,
