Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N SMITH PIKE,W NELSON LN,,100.0,N,39.199072,-86.583152,COUNTY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,NSMITHPIKENELSONDR,NONE,2020-07-17 23:09:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,S COLLEGE MALL RD,E COVENANTER DR,,,,39.155152,-86.497888,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,CELL PHONE USAGE,RAN OFF ROAD,ECOVENANTERDRSCOLLEGEMALLRD,NONE,2020-07-17 23:20:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S LEONARD SPRINGS RD,,,800.0,S,0.0,0.0,COUNTY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/HILLCREST,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,SOUTHLEONARDSPRINGSRDWESTLEONARDSSPRINGSRD,LANE CONTROL,2020-07-18 13:09:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N DUNN ST,E 14TH ST,,500.0,S,39.17616,-86.528224,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,E14THSTNDUNNST,NONE,2020-07-18 15:52:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,S LIBERTY DR,ENTRANCE TO KROGER (S),,500.0,S,39.11173778,-86.57913,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SOUTHLIBERTYDRWEST3RDST,NONE,2020-07-18 16:46:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S COLLEGE MALL RD,E COVENANTER DR,,200.0,S,39.155152,-86.497888,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ECOVENANTERDRSCOLLEGEMALLRD,STOP SIGN,2020-07-18 17:37:00
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,4727.0,,,SR 46,,,,,39.2512,-86.652504,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,SR46W,NONE,2020-07-18 18:45:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N FEE LN,N JORDAN AVE,,,,39.18376,-86.51919,LOCAL/CITY ROAD,N,URBAN,N,N,Y,LANE CLOSURE,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,NFEELNNJORDANAVE,STOP SIGN,2020-07-18 20:35:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,I-69 N,,,0.0,N,0.0,0.0,INTERSTATE,N,URBAN,N,N,Y,LANE CLOSURE,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,RAN OFF ROAD,I69N110.5,LANE CONTROL,2020-07-19 02:40:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,W 3RD ST,S COLLEGE AVE,,,,39.16464,-86.534816,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,RAN OFF ROAD,3RDSTCOLLEGEAVE,TRAFFIC CONTROL SIGNAL,2020-07-19 02:50:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,I-69 N,,,300.0,N,0.0,0.0,INTERSTATE,N,RURAL,N,Y,N,,DAWN/DUSK,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,SAME DIRECTION SIDESWIPE,I69N130.0,NONE,2020-07-19 18:25:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S SMITH RD,E LARRY WAYNE DR,,1142.0,N,39.25946051,-86.4804,COUNTY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WATER (STANDING OR MOVING),,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,ESADDLEBROOKLNSMITHRD,NONE,2020-07-19 19:11:00
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,I-69 N,,,0.0,S,39.07083397,-86.61381788,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF ROAD,I-69109.7,,2020-07-19 20:40:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 7TH ST,,,400.0,E,39.16864,-86.533568,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LANE MOVEMENT,SAME DIRECTION SIDESWIPE,E7THSTNWALNUTST,NONE,2020-07-19 22:00:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 17TH ST,N COLLEGE AVE,,,,39.178944,-86.533392,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,17THSTWALNUTST,TRAFFIC CONTROL SIGNAL,2020-07-20 00:24:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,S FAIRFAX RD,S STRAIN RDIGE RD,,1.0,N,0.0,0.0,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,SFAIRFAXRDSSTRAINRDIGERD,NONE,2020-07-20 01:00:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S WALKER,ALLEY/ENTRANCE TO DUKE ENERGY,,,,0.0,0.0,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,PRIVATEALYSWALKERST,NONE,2020-07-20 14:49:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,SR 48,S CURRY PIKE,,,,39.16465,-86.582939,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SCURRYPIKEW3RDST,TRAFFIC CONTROL SIGNAL,2020-07-20 16:59:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,E BURKS DR,,,,0.0,0.0,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,BURKSDRSWALNUTST,LANE CONTROL,2020-07-21 08:43:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,SR 46,KINGSTON DR S,,,,39.16424,-86.492944,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,INTERCHANGE,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,3RDSTSKINGSTONDR,STOP SIGN,2020-07-21 13:58:00
ISP BLOOMINGTON 33,BLOOMINGTON,1,,1.0,0.0,0,,,,S CURRY PIKE,W BEASLEY DR,,106.0,S,39.14903392,-86.58260769,COUNTY ROAD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF ROAD,WBeasleyDrCurryPike,,2020-07-21 14:08:00
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,S LIBERTY DR,W CONSTITUTION AVE,,,,39.149552,-86.575936,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLIBERTYDRWCONSTITUTIONAVE,NONE,2020-07-21 16:39:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S ROGERS ST,BLOOMINGTON RAIL TRAIL,,40.0,S,39.11371526,-86.53948,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,TRAIL CROSSINGS,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOUTHROGERSSTWESTBAYWOODDR,NONE,2020-07-21 17:21:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,E 3RD ST,S INDIANA AVE,,,,39.164255,-86.52724515,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,HENDERSONSTTHIRDST,NONE,2020-07-21 18:08:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S SMITH RD,E MORNINGSIDE DR,,,,39.166432,-86.4812,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,EMORNINGSIDEDRNSMITHRD,STOP SIGN,2020-07-21 21:56:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,S ROGERS ST,W DODDS ST,,,,39.157477,-86.538682,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SROGERSSTWDODDSST,STOP SIGN,2020-07-21 22:30:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S WALNUT ST,E BURKS DR,,,,0.0,0.0,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,BURKSDRSWALNUTST,NONE,2020-07-21 22:39:00
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,1.0,0.0,0,,,,N HARTSTRAIT RD,N CAMPBELLS PARK DR,,,,39.22633,-86.61633,UNKNOWN,N,URBAN,N,N,N,,UNKNOWN,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,VIEW OBSTRUCTED,COLLISION WITH OBJECT IN ROAD,CAMPBELLSRDHARTSTRAITRD,NONE,2020-07-22 06:00:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E WHISNAND RD,,,3400.0,W,39.222544,-86.5172,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF ROAD,EWHISNANDRDNOLDSTATE37RD,NONE,2020-07-22 06:04:00
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,SR 46,,,0.0,S,39.16362147,-86.4262637,STATE ROAD,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE SPEED,RAN OFF ROAD,StateRd46,,2020-07-22 09:50:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N ROGERS ST,W 7TH ST,,100.0,N,39.168704,-86.538576,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,7THSTNROGERSST,STOP SIGN,2020-07-22 14:00:00
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,,,SR 48,,,528.0,W,39.16467015,-86.58407754,STATE ROAD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SR48500ftwestofCurryPikeSCurryPike,,2020-07-22 15:15:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N CURRY PIKE,W VERNAL PIKE,,,,39.179248,-86.5832,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,UNSAFE LANE MOVEMENT,LEFT TURN,NCURRYPIKEWVERNALPIKE,TRAFFIC CONTROL SIGNAL,2020-07-22 15:48:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 3RD ST,S BALLANTINE RD,,,,39.16427,-86.51913,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,BALLANTINERDEASTTHIRDST,STOP SIGN,2020-07-22 16:08:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N DANIEL'S WAY,,,250.0,N,39.19658985,-86.5983,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,DANIELSWAYZENITHDR,NONE,2020-07-22 16:17:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W KIRKWOOD AVE,S MAPLE ST,,,,39.16672,-86.542096,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SMAPLESTWKIRKWOODAVE,STOP SIGN,2020-07-22 16:35:00
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,120,M,SR 46,I-69 S,,0.0,S,39.18715336,-86.5580856,STATE ROAD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,StateRd46,,2020-07-22 17:54:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,1600.0,,,LONGFELLOW RD,LOWER VALLEY RD,,,,39.182871,-86.544531,UNKNOWN,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,UNSAFE BACKING,BACKING CRASH,NWILLISDR,NONE,2020-07-22 18:34:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,SR 37,,,400.0,N,39.05055459,-86.53587315,STATE ROAD,N,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,RAN OFF ROAD,SR37SWZIKESRD,NONE,2020-07-23 08:40:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S GARRISON CHAPEL RD,W SPICER LN,,,,39.141648,-86.6428,COUNTY ROAD,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SOUTHGARRISONCHAPELRDSPICERLN,NONE,2020-07-23 10:19:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S SARE RD,E MOORES PIKE,,,,39.1504793,-86.4983465,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EMOORESPIKESSARERD,TRAFFIC CONTROL SIGNAL,2020-07-23 14:01:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E AMY LN,N PETE ELLIS DR,,,,39.169312,-86.495888,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT TURN,EAMYLNNPETEELLISDR,NONE,2020-07-23 16:24:00
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0,,,,S PATTERSON DR,W 2ND ST,,,,39.160737,-86.548536,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,SOUTHPATTERSONDRWEST2NDST,TRAFFIC CONTROL SIGNAL,2020-07-23 17:12:00
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,1,,,,N MATTHEWS DR,,,1000.0,S,39.245408,-86.6204,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,NORTHMATTHEWSDRWESTMAPLEGROVERD,LANE CONTROL,2020-07-23 21:27:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S WALNUT ST PIKE,E WINSLOW RD,,,,0.0,0.0,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,COLLISION WITH OBJECT IN ROAD,EWINSLOWRDSWALNUTSTPIKE,NONE,2020-07-23 22:13:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 48,I-69 S,,,,0.0,0.0,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,I69HWYW3RDST,TRAFFIC CONTROL SIGNAL,2020-07-24 07:10:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S PETE ELLIS DR,ENTRANCE TO MCDONALD'S,,200.0,N,39.16478931,-86.495088,LOCAL/CITY ROAD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,PETEELLISDRSR46E,NONE,2020-07-24 12:25:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W KIRKWOOD AVE,N MAPLE ST,,,,39.16672,-86.542096,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,KIRKWOODAVEMAPLEST,STOP SIGN,2020-07-24 13:03:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,W COUNTRY CLUB DR,S ROGERS ST,,,,39.13608,-86.538096,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SROGERSSTWCOUNTRYCLUBDR,TRAFFIC CONTROL SIGNAL,2020-07-24 15:35:00
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,E MOORES PIKE,S CLARIZZ BLVD,,,,39.150326,-86.491312,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,EASTMOORESPIKESOUTHCLARIZZBLVD,NONE,2020-07-24 18:36:00
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,S CURRY PIKE,SR 45,,50.0,N,39.142048,-86.582592,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,45HWYSCURRYPIKE,LANE CONTROL,2020-07-24 23:59:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 46,S FRIENDSHIP RD,,,,39.153856,-86.406688,STATE ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FRIENDSHIPLNSR46W,NONE,2020-07-25 16:55:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 45,S ISON RD,,,,39.127861,-86.606584,STATE ROAD,Y,RURAL,N,N,Y,INTERMITTENT OR MOVING WORK,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ISONRDSR45W,NONE,2020-07-25 17:59:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,SR 37,W DILLMAN RD,,,,39.092976,-86.545648,STATE ROAD,N,RURAL,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,SR37SWDILLMANRD,FLASHING OVERHEAD BEACON,2020-07-25 22:58:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,SR 45/46,E MATLOCK RD,,,,39.186032,-86.51984,STATE ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,NFEELNSR46W,TRAFFIC CONTROL SIGNAL,2020-07-26 00:23:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E NORTHSHORE DR,,,825.0,W,0.0,0.0,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,ENORTHSHOREDRNNORTHBAYDR,LANE CONTROL,2020-07-26 04:22:00
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,SR 46,N UNION VALLEY RD,,100.0,E,39.21496137,-86.59254583,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SR46WUNIONVALLEYRD,LANE CONTROL,2020-07-26 07:46:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S WEIMER RD,,,400.0,S,39.11195442,-86.564334,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SWEIMERRDWBLOOMFIELDRD,NONE,2020-07-26 14:10:00
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,I-69 S,,,0.0,S,39.2108888,-86.55404753,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF ROAD,I-69121.5,,2020-07-26 14:30:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,201.0,,,W 17TH ST,N COLLEGE AVE,,,,39.17896,-86.53472,UNKNOWN,Y,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,NON-ROADWAY CRASH,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,W17THST,NONE,2020-07-26 20:18:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 2ND ST,S PATTERSON DR,,,,39.160737,-86.548536,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DRIVER ILLNESS,SAME DIRECTION SIDESWIPE,2NDSTPATTERSONDR,LANE CONTROL,2020-07-27 07:11:00
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,118,C,SR 48,I-69 S,,264.0,W,39.16453893,-86.57386304,STATE ROAD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,SAME DIRECTION SIDESWIPE,StateRd37SR48atI69-118-RAMPC,,2020-07-27 07:50:00
